ID,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Type_of_order,multiple_deliveries,Festival,City,Time_taken_min
0x401d,12/03/2022,19:40:00,19:55:00,Sandstorms,Jam,Buffet,0,No,Metropolitian,38
0x5c4d,25/03/2022,17:35:00,17:45:00,Sunny,Medium,Drinks,1,No,Urban,12
0xc6d6,15/02/2022,18:25:00,18:30:00,Windy,Medium,Meal,1,No,Metropolitian,33
0xb2e4,15/03/2022,23:55:00,00:00:00,Sandstorms,Low,Meal,0,No,Metropolitian,10
0xde0e,16/02/2022,20:50:00,21:05:00,Stormy,Jam,Buffet,1,No,Metropolitian,30
0x7078,11/03/2022,16:50:00,17:05:00,Stormy,Medium,Meal,0,No,Metropolitian,10
0x8e4e,24/03/2022,11:20:00,11:35:00,Sunny,High,Buffet,1,No,Metropolitian,19
0xa9a3,20/03/2022,19:00:00,19:15:00,Stormy,Medium,Meal,1,No,Urban,32
0x769c,09/03/2022,20:40:00,20:45:00,Sandstorms,Jam,Drinks,1,No,Urban,13
0x5b6d,25/03/2022,20:15:00,20:30:00,Stormy,Jam,Snack,1,No,Metropolitian,36
0xd534,12/02/2022,21:50:00,22:05:00,Sandstorms,Jam,Buffet,0,Yes,Metropolitian,42
0x5d24,21/03/2022,09:00:00,09:10:00,Cloudy,Low,Drinks,1,No,Metropolitian,18
0x4c23,02/03/2022,19:15:00,19:30:00,Sandstorms,Jam,Buffet,2,No,Metropolitian,43
0x4b6c,19/03/2022,14:15:00,14:25:00,Fog,High,Meal,1,No,Metropolitian,30
0x2c3d,28/03/2022,23:35:00,23:40:00,Fog,Low,Snack,0,No,Urban,13
0xab4b,02/04/2022,17:45:00,17:50:00,Sunny,Medium,Meal,0,No,Urban,12
0xc31d,15/02/2022,19:00:00,19:15:00,Stormy,Medium,Buffet,1,No,Metropolitian,12
0x9c3c,01/03/2022,19:30:00,19:40:00,Cloudy,Jam,Drinks,1,No,Metropolitian,35
0x5659,21/03/2022,11:55:00,12:00:00,Windy,High,Meal,0,No,Metropolitian,29
0x8b8e,02/03/2022,19:10:00,19:15:00,Sandstorms,Jam,Meal,1,No,Metropolitian,41
0x82f4,04/03/2022,21:10:00,21:25:00,Fog,Jam,Drinks,1,No,Metropolitian,41
0xba33,18/03/2022,21:20:00,21:35:00,Cloudy,Jam,Meal,2,No,Metropolitian,42
0xb4dc,03/03/2022,19:15:00,19:20:00,Sunny,Jam,Buffet,0,No,Metropolitian,21
0xa96a,19/03/2022,19:30:00,19:35:00,Sandstorms,Jam,Drinks,1,Yes,Metropolitian,48
0xa4d1,15/03/2022,09:20:00,09:35:00,Cloudy,Low,Buffet,1,No,Urban,11
0x9b16,08/03/2022,17:25:00,17:30:00,Sunny,Medium,Drinks,1,No,Metropolitian,28
0x8b92,02/04/2022,19:20:00,19:25:00,Stormy,Jam,Buffet,1,No,Metropolitian,29
0x7296,15/03/2022,20:00:00,20:10:00,Sandstorms,Jam,Snack,1,No,Metropolitian,33
0x3b93,23/03/2022,22:30:00,22:35:00,Stormy,Low,Meal,0,No,Metropolitian,12
0x250d,01/03/2022,21:10:00,21:15:00,Sunny,Jam,Snack,0,No,Urban,19
0xd0a9,12/02/2022,19:00:00,19:10:00,Fog,Medium,Snack,1,No,Metropolitian,34
0x1bd0,04/04/2022,21:50:00,22:00:00,Windy,Jam,Drinks,0,No,Metropolitian,25
0x64b6,23/03/2022,18:40:00,18:55:00,Stormy,Medium,Meal,0,No,Metropolitian,17
0x3a9b,01/04/2022,09:45:00,09:50:00,Sandstorms,Low,Drinks,1,No,Metropolitian,19
0xd9d,05/03/2022,08:40:00,08:45:00,Fog,Low,Snack,0,No,Urban,18
0x4b5a,30/03/2022,18:30:00,18:45:00,Fog,Medium,Drinks,0,No,Metropolitian,10
0x3dd9,29/03/2022,21:35:00,21:50:00,Fog,Jam,Drinks,0,No,Urban,33
0xe26a,11/02/2022,19:20:00,19:25:00,Cloudy,Jam,Buffet,1,No,Metropolitian,34
0x4513,15/03/2022,19:15:00,19:30:00,Sunny,Jam,Buffet,1,No,Urban,40
0x58ff,19/03/2022,21:15:00,21:30:00,Sunny,Jam,Snack,1,No,Urban,22
0xdea2,14/02/2022,17:20:00,17:30:00,Sandstorms,Medium,Meal,1,No,Metropolitian,28
0x6d11,03/03/2022,15:55:00,16:00:00,Fog,Medium,Snack,1,No,Metropolitian,27
0x2a98,10/03/2022,21:10:00,21:15:00,Windy,Jam,Snack,1,No,Metropolitian,24
0x7cea,04/04/2022,17:50:00,17:55:00,Sandstorms,Medium,Snack,0,No,Urban,32
0xd91d,11/02/2022,16:55:00,17:00:00,Stormy,Medium,Meal,0,No,Metropolitian,34
0xb648,08/03/2022,20:20:00,20:25:00,Stormy,Jam,Meal,1,No,Metropolitian,29
0x1585,01/03/2022,16:30:00,16:40:00,Fog,Medium,Snack,0,No,Metropolitian,15
0x5d26,28/03/2022,23:25:00,23:35:00,Fog,Low,Drinks,1,No,Metropolitian,19
0xba3f,23/03/2022,17:25:00,17:35:00,Sandstorms,Medium,Snack,1,No,Metropolitian,37
0x306e,03/03/2022,13:45:00,13:50:00,Cloudy,High,Drinks,1,No,Urban,30
0xabdd,20/03/2022,21:25:00,21:35:00,Sunny,Jam,Buffet,1,No,Metropolitian,19
0x123c,25/03/2022,23:30:00,23:45:00,Stormy,Low,Drinks,0,No,Metropolitian,14
0x61bb,03/04/2022,22:00:00,22:05:00,Fog,Jam,Drinks,1,No,Metropolitian,29
0xa669,30/03/2022,17:45:00,17:50:00,Stormy,Medium,Buffet,1,No,Metropolitian,26
0x3d7b,11/03/2022,20:25:00,20:30:00,Stormy,Jam,Snack,0,No,Metropolitian,21
0x39c6,03/04/2022,14:55:00,15:10:00,Fog,High,Meal,1,No,Metropolitian,28
0x1f0b,23/03/2022,22:00:00,22:10:00,Sunny,Jam,Buffet,0,No,Metropolitian,10
0x2689,04/03/2022,21:40:00,21:45:00,Sunny,Jam,Drinks,1,No,Metropolitian,19
0x857d,31/03/2022,21:10:00,21:20:00,Windy,Jam,Buffet,1,No,Metropolitian,17
0x3a70,21/03/2022,23:40:00,23:55:00,Sunny,Low,Meal,1,No,Metropolitian,22
0x756c,25/03/2022,17:30:00,17:35:00,Stormy,Medium,Meal,1,No,Metropolitian,29
0x807c,28/03/2022,10:25:00,10:30:00,Windy,Low,Snack,0,No,Metropolitian,28
0x7fac,02/03/2022,23:55:00,00:05:00,Cloudy,Low,Snack,0,No,Metropolitian,23
0xc648,16/02/2022,23:30:00,23:40:00,Windy,Low,Snack,1,No,Metropolitian,23
0x1d5d,10/03/2022,22:30:00,22:45:00,Cloudy,Low,Meal,1,No,Metropolitian,28
0x22e2,29/03/2022,20:35:00,20:45:00,Windy,Jam,Meal,2,No,Metropolitian,39
0x61a3,04/04/2022,21:00:00,21:15:00,Windy,Jam,Buffet,1,No,Urban,28
0xd879,17/02/2022,21:30:00,21:40:00,Fog,Jam,Meal,1,No,Metropolitian,23
0x9475,27/03/2022,20:25:00,20:35:00,Sunny,Jam,Drinks,1,No,Metropolitian,21
0x8d65,13/03/2022,15:10:00,15:15:00,Sunny,Medium,Buffet,0,No,Metropolitian,22
0x6218,02/04/2022,17:35:00,17:50:00,Fog,Medium,Buffet,0,No,Metropolitian,34
0x741b,05/03/2022,10:55:00,11:05:00,Fog,Low,Buffet,0,No,Metropolitian,19
0xb5aa,10/03/2022,18:15:00,18:30:00,Cloudy,Medium,Buffet,1,No,Metropolitian,42
0x6b99,15/03/2022,20:30:00,20:35:00,Sunny,Jam,Snack,0,No,Urban,12
0x5182,04/03/2022,21:00:00,21:15:00,Stormy,Jam,Meal,1,No,Metropolitian,40
0x9b59,18/03/2022,23:50:00,00:05:00,Fog,Low,Meal,2,No,Metropolitian,43
0x3ca5,21/03/2022,23:20:00,23:30:00,Sunny,Low,Drinks,1,No,Metropolitian,18
0x9d8b,01/04/2022,15:15:00,15:20:00,Windy,Medium,Buffet,1,No,Metropolitian,22
0x25e0,02/03/2022,20:35:00,20:50:00,Windy,Jam,Meal,1,No,Metropolitian,38
0x176e,21/03/2022,18:25:00,18:40:00,Cloudy,Medium,Drinks,0,No,Metropolitian,19
0x3a85,10/03/2022,17:25:00,17:40:00,Windy,Medium,Drinks,1,No,Metropolitian,33
0x7790,25/03/2022,19:30:00,19:35:00,Cloudy,Jam,Meal,2,No,Metropolitian,39
0x216c,12/03/2022,21:30:00,21:35:00,Fog,Jam,Snack,1,No,Metropolitian,31
0x799a,06/04/2022,21:25:00,21:30:00,Sunny,Jam,Meal,0,No,Metropolitian,30
0xcd57,15/02/2022,23:30:00,23:45:00,Windy,Low,Buffet,0,No,Metropolitian,10
0x7c6d,06/03/2022,21:55:00,22:10:00,Stormy,Jam,Snack,1,No,Metropolitian,37
0x6d8,05/04/2022,09:15:00,09:25:00,Cloudy,Low,Drinks,1,No,Metropolitian,23
0x9872,07/03/2022,11:00:00,11:10:00,Cloudy,Low,Drinks,0,No,Metropolitian,19
0x41b2,06/04/2022,22:40:00,22:50:00,Cloudy,Low,Buffet,0,No,Metropolitian,27
0xb411,06/03/2022,18:45:00,19:00:00,Stormy,Medium,Meal,1,No,Metropolitian,34
0xd1a2,17/02/2022,17:55:00,18:00:00,Sunny,Medium,Meal,1,No,Metropolitian,22
0x2d34,18/03/2022,22:50:00,22:55:00,Fog,Low,Drinks,1,No,Metropolitian,40
0x6c4e,24/03/2022,09:25:00,09:30:00,Stormy,Low,Meal,1,No,Metropolitian,25
0xc41d,17/02/2022,17:15:00,17:20:00,Fog,Medium,Buffet,0,No,Urban,15
0x7aa5,03/03/2022,17:25:00,17:40:00,Sunny,Medium,Snack,0,No,Metropolitian,16
0x6f4f,10/03/2022,17:35:00,17:40:00,Stormy,Medium,Drinks,1,No,Metropolitian,27
0xd850,12/02/2022,19:00:00,19:05:00,Cloudy,Medium,Buffet,0,No,Metropolitian,45
0x31c4,05/04/2022,22:10:00,22:15:00,Fog,Low,Snack,1,No,Urban,29
0x2aae,09/03/2022,19:30:00,19:35:00,Fog,Jam,Drinks,1,No,Metropolitian,26
0x27af,03/03/2022,17:45:00,17:55:00,Fog,Medium,Snack,0,No,Urban,13
0xaf44,01/03/2022,14:10:00,14:20:00,Stormy,High,Meal,1,No,Metropolitian,27
0x2a35,19/03/2022,11:55:00,12:05:00,Stormy,High,Drinks,1,No,Metropolitian,30
0x7fe5,19/03/2022,23:55:00,00:00:00,Fog,Low,Buffet,0,No,Metropolitian,24
0x205e,18/03/2022,17:15:00,17:20:00,Sandstorms,Medium,Snack,1,No,Metropolitian,22
0xabf8,06/04/2022,18:55:00,19:00:00,Cloudy,Medium,Drinks,1,No,Metropolitian,32
0x41d8,05/03/2022,21:20:00,21:35:00,Sunny,Jam,Snack,1,No,Metropolitian,15
0xbe0c,06/04/2022,22:20:00,22:25:00,Cloudy,Low,Meal,1,No,Metropolitian,20
0x461c,28/03/2022,20:50:00,21:05:00,Stormy,Jam,Meal,0,No,Metropolitian,16
0xa020,30/03/2022,18:25:00,18:30:00,Stormy,Medium,Snack,0,No,Metropolitian,20
0x1fa2,23/03/2022,17:10:00,17:25:00,Sunny,Medium,Snack,1,No,Urban,11
0xc033,13/02/2022,23:35:00,23:45:00,Fog,Low,Snack,1,No,Metropolitian,23
0xcdd2,16/02/2022,19:45:00,19:55:00,Sandstorms,Jam,Snack,0,No,Metropolitian,17
0xe08e,15/02/2022,16:45:00,16:55:00,Stormy,Medium,Snack,1,No,Metropolitian,29
0xc197,17/02/2022,20:10:00,20:25:00,Sandstorms,Jam,Drinks,1,No,Metropolitian,36
0xdf7f,12/02/2022,18:10:00,18:25:00,Fog,Medium,Snack,1,No,Metropolitian,37
0xe012,16/02/2022,23:40:00,23:50:00,Fog,Low,Drinks,2,No,Metropolitian,42
0x5f80,06/04/2022,21:55:00,22:00:00,Windy,Jam,Snack,1,No,Metropolitian,54
0x5383,09/03/2022,21:55:00,22:00:00,Windy,Jam,Drinks,0,No,Metropolitian,28
0x72ae,03/03/2022,17:20:00,17:35:00,Fog,Medium,Meal,1,No,Urban,13
0x5232,31/03/2022,17:55:00,18:00:00,Sandstorms,Medium,Meal,1,No,Metropolitian,24
0x43a6,05/04/2022,11:20:00,11:30:00,Sunny,High,Snack,1,No,Metropolitian,17
0x4781,03/03/2022,14:35:00,14:45:00,Sunny,High,Snack,0,No,Metropolitian,23
0x11c8,28/03/2022,18:50:00,19:05:00,Sunny,Medium,Meal,1,No,Metropolitian,22
0xd0fe,13/02/2022,08:20:00,08:30:00,Sandstorms,Low,Buffet,0,No,Urban,22
0x6d43,06/04/2022,18:25:00,18:30:00,Stormy,Medium,Meal,0,No,Metropolitian,17
0x97d3,05/04/2022,21:00:00,21:10:00,Stormy,Jam,Meal,1,No,Metropolitian,23
0xdd9d,12/02/2022,21:25:00,21:35:00,Cloudy,Jam,Drinks,1,No,Metropolitian,48
0xc34c,13/02/2022,13:35:00,13:45:00,Windy,High,Drinks,1,No,Urban,32
0x7ca1,17/03/2022,16:20:00,16:35:00,Fog,Medium,Buffet,1,No,Metropolitian,15
0x7928,15/03/2022,10:00:00,10:15:00,Sandstorms,Low,Drinks,0,No,Metropolitian,26
0x2a42,08/03/2022,22:40:00,22:55:00,Cloudy,Low,Meal,1,No,Metropolitian,21
0xd191,12/02/2022,23:40:00,23:50:00,Sandstorms,Low,Meal,1,No,Metropolitian,15
0xc421,17/02/2022,18:20:00,18:30:00,Sandstorms,Medium,Meal,0,No,Metropolitian,37
0x3813,02/04/2022,20:55:00,21:10:00,Cloudy,Jam,Meal,1,No,Metropolitian,39
0x7066,02/03/2022,21:40:00,21:45:00,Stormy,Jam,Meal,2,No,Metropolitian,44
0x8c84,25/03/2022,22:20:00,22:25:00,Sunny,Low,Snack,0,No,Metropolitian,24
0x292e,12/03/2022,23:45:00,00:00:00,Stormy,Low,Snack,1,No,Metropolitian,16
0xc66f,12/02/2022,23:15:00,23:20:00,Stormy,Low,Buffet,1,No,Metropolitian,29
0x27dd,02/03/2022,21:10:00,21:15:00,Sandstorms,Jam,Drinks,0,No,Metropolitian,25
0x1000,06/03/2022,22:55:00,23:10:00,Sunny,Low,Snack,1,No,Urban,24
0x84a9,06/03/2022,21:20:00,21:25:00,Fog,Jam,Meal,1,No,Metropolitian,38
0x21d6,04/04/2022,23:20:00,23:25:00,Fog,Low,Meal,1,No,Metropolitian,33
0x978a,20/03/2022,21:40:00,21:55:00,Cloudy,Jam,Drinks,1,Yes,Metropolitian,40
0x1fca,21/03/2022,15:20:00,15:25:00,Fog,Medium,Drinks,1,No,Metropolitian,28
0x28a6,21/03/2022,08:10:00,08:20:00,Windy,Low,Meal,1,No,Metropolitian,19
0xa1a,20/03/2022,22:10:00,22:20:00,Cloudy,Low,Drinks,0,No,Urban,22
0xd4e4,12/02/2022,22:20:00,22:35:00,Stormy,Low,Buffet,0,No,Metropolitian,26
0x1267,03/03/2022,09:10:00,09:15:00,Cloudy,Low,Meal,1,No,Metropolitian,17
0x2cc6,21/03/2022,12:40:00,12:50:00,Windy,High,Drinks,1,No,Metropolitian,23
0x5128,19/03/2022,11:15:00,11:25:00,Sandstorms,High,Drinks,0,No,Metropolitian,30
0x47c4,05/04/2022,11:40:00,11:50:00,Fog,High,Meal,1,No,Urban,29
0x3dce,07/03/2022,22:10:00,22:25:00,Sandstorms,Low,Meal,1,No,Metropolitian,26
0xa7fa,10/03/2022,17:20:00,17:25:00,Stormy,Medium,Snack,0,No,Metropolitian,25
0x78bb,10/03/2022,21:25:00,21:30:00,Stormy,Jam,Buffet,1,No,Metropolitian,33
0x814c,23/03/2022,19:15:00,19:25:00,Stormy,Jam,Drinks,0,No,Metropolitian,28
0x1515,03/04/2022,16:10:00,16:15:00,Stormy,Medium,Snack,1,No,Metropolitian,27
0x7316,09/03/2022,08:35:00,08:50:00,Fog,Low,Drinks,1,No,Urban,14
0x4c5e,09/03/2022,14:10:00,14:15:00,Windy,High,Buffet,1,No,Metropolitian,33
0x4c2c,26/03/2022,21:00:00,21:05:00,Sunny,Jam,Meal,1,No,Metropolitian,16
0x5bfa,01/03/2022,10:55:00,11:00:00,Windy,Low,Meal,0,No,Urban,10
0x2145,24/03/2022,23:50:00,00:00:00,Sunny,Low,Snack,0,No,Urban,12
0xd9ba,13/02/2022,20:00:00,20:05:00,Sunny,Jam,Drinks,0,No,Metropolitian,20
0x1314,24/03/2022,23:45:00,23:55:00,Cloudy,Low,Snack,1,No,Metropolitian,14
0x4e6e,09/03/2022,19:55:00,20:10:00,Sandstorms,Jam,Buffet,0,No,Metropolitian,34
0x91dc,10/03/2022,23:35:00,23:50:00,Fog,Low,Snack,1,No,Metropolitian,21
0x1232,15/03/2022,23:25:00,23:40:00,Stormy,Low,Buffet,1,No,Metropolitian,15
0x4710,23/03/2022,23:20:00,23:30:00,Cloudy,Low,Buffet,1,No,Metropolitian,24
0x2a3d,31/03/2022,23:30:00,23:35:00,Fog,Low,Buffet,1,No,Urban,43
0x821a,16/03/2022,22:10:00,22:15:00,Cloudy,Low,Meal,2,No,Urban,37
0xd365,15/02/2022,21:35:00,21:45:00,Stormy,Jam,Meal,1,No,Metropolitian,16
0x9cef,28/03/2022,20:15:00,20:25:00,Fog,Jam,Meal,1,No,Metropolitian,33
0xb522,13/03/2022,09:15:00,09:25:00,Sunny,Low,Buffet,1,No,Metropolitian,27
0xd73b,15/02/2022,16:25:00,16:30:00,Windy,Medium,Snack,1,No,Urban,32
0x5665,27/03/2022,19:20:00,19:25:00,Windy,Jam,Buffet,1,Yes,Metropolitian,48
0xc6f1,16/02/2022,21:35:00,21:45:00,Cloudy,Jam,Meal,0,No,Metropolitian,48
0xdf5f,18/02/2022,17:10:00,17:15:00,Sandstorms,Medium,Snack,1,No,Metropolitian,35
0xda7,03/03/2022,19:30:00,19:45:00,Stormy,Jam,Meal,1,No,Metropolitian,29
0x8c43,09/03/2022,20:10:00,20:20:00,Windy,Jam,Snack,1,No,Metropolitian,19
0x2809,30/03/2022,18:40:00,18:50:00,Windy,Medium,Snack,1,No,Urban,25
0x4de0,14/03/2022,20:45:00,21:00:00,Fog,Jam,Buffet,2,No,Urban,39
0xdb83,17/02/2022,17:00:00,17:05:00,Cloudy,Medium,Drinks,0,No,Urban,19
0x8d61,20/03/2022,19:00:00,19:10:00,Fog,Medium,Snack,0,No,Metropolitian,35
0x53fa,03/04/2022,17:20:00,17:30:00,Windy,Medium,Meal,1,No,Metropolitian,34
0x398a,14/03/2022,19:25:00,19:30:00,Sandstorms,Jam,Meal,0,No,Urban,15
0xaa08,23/03/2022,20:50:00,20:55:00,Windy,Jam,Buffet,1,No,Metropolitian,33
0x5149,28/03/2022,08:35:00,08:50:00,Stormy,Low,Meal,1,No,Metropolitian,17
0x7fca,09/03/2022,21:45:00,21:50:00,Cloudy,Jam,Meal,1,No,Metropolitian,25
0x8941,17/03/2022,21:35:00,21:40:00,Stormy,Jam,Buffet,1,No,Metropolitian,23
0xf97,25/03/2022,21:50:00,22:00:00,Sandstorms,Jam,Meal,1,No,Metropolitian,25
0xa534,24/03/2022,20:50:00,20:55:00,Stormy,Jam,Snack,0,No,Metropolitian,15
0x9fe3,25/03/2022,22:25:00,22:30:00,Sunny,Low,Meal,1,No,Metropolitian,25
0x9535,28/03/2022,13:35:00,13:40:00,Sandstorms,High,Meal,1,No,Metropolitian,28
0xa37a,09/03/2022,13:00:00,13:10:00,Fog,High,Buffet,1,No,Metropolitian,33
0xbd08,03/03/2022,19:00:00,19:10:00,Fog,Medium,Drinks,0,No,Metropolitian,16
0x3c69,19/03/2022,22:50:00,22:55:00,Fog,Low,Meal,1,No,Metropolitian,25
0x7f93,10/03/2022,17:55:00,18:10:00,Cloudy,Medium,Drinks,1,No,Metropolitian,29
0x4a21,26/03/2022,21:15:00,21:30:00,Sandstorms,Jam,Meal,1,No,Urban,14
0x5945,28/03/2022,15:40:00,15:55:00,Cloudy,Medium,Meal,1,No,Metropolitian,25
0xae07,03/04/2022,11:35:00,11:45:00,Windy,High,Buffet,1,No,Metropolitian,26
0xb804,15/03/2022,14:20:00,14:25:00,Windy,High,Meal,0,No,Urban,10
0x4397,14/03/2022,17:30:00,17:40:00,Stormy,Medium,Meal,1,No,Urban,23
0xc692,12/02/2022,21:55:00,22:00:00,Cloudy,Jam,Drinks,0,Yes,Metropolitian,42
0xcf4d,15/02/2022,22:40:00,22:55:00,Sandstorms,Low,Buffet,0,No,Metropolitian,17
0x7cd4,09/03/2022,11:50:00,12:05:00,Windy,High,Buffet,1,No,Metropolitian,18
0xd585,14/02/2022,19:10:00,19:15:00,Windy,Jam,Drinks,1,No,Metropolitian,21
0xb83,03/03/2022,21:55:00,22:05:00,Sandstorms,Jam,Buffet,1,No,Metropolitian,33
0x793a,08/03/2022,17:55:00,18:10:00,Windy,Medium,Snack,1,No,Urban,38
0x4225,27/03/2022,18:30:00,18:45:00,Stormy,Medium,Meal,1,No,Metropolitian,25
0xd151,11/02/2022,08:40:00,08:55:00,Sandstorms,Low,Meal,1,No,Urban,22
0x7fd2,11/03/2022,08:55:00,09:05:00,Cloudy,Low,Snack,0,No,Urban,15
0x2b0a,25/03/2022,23:00:00,23:15:00,Sandstorms,Low,Meal,1,No,Metropolitian,27
0x88c3,21/03/2022,19:00:00,19:10:00,Fog,Medium,Snack,0,No,Urban,21
0x60ea,14/03/2022,18:55:00,19:10:00,Windy,Medium,Snack,1,No,Urban,26
0x844b,11/03/2022,14:20:00,14:25:00,Sandstorms,High,Drinks,0,No,Metropolitian,12
0xb3ae,26/03/2022,08:40:00,08:50:00,Sandstorms,Low,Meal,1,No,Metropolitian,30
0xaa28,20/03/2022,20:15:00,20:20:00,Sandstorms,Jam,Buffet,1,No,Metropolitian,19
0x3a27,09/03/2022,21:20:00,21:35:00,Sandstorms,Jam,Drinks,1,No,Metropolitian,25
0x9c2e,10/03/2022,22:10:00,22:25:00,Sandstorms,Low,Buffet,0,No,Metropolitian,19
0x6246,02/04/2022,20:25:00,20:40:00,Cloudy,Jam,Drinks,1,No,Metropolitian,37
0xd395,14/02/2022,21:30:00,21:45:00,Sandstorms,Jam,Meal,0,No,Metropolitian,52
0xa2b3,03/03/2022,10:50:00,10:55:00,Stormy,Low,Buffet,1,No,Metropolitian,24
0x48ee,01/04/2022,12:45:00,13:00:00,Sunny,High,Meal,1,No,Metropolitian,17
0xd9b1,18/02/2022,21:25:00,21:40:00,Sandstorms,Jam,Snack,0,No,Metropolitian,19
0x47ea,27/03/2022,23:45:00,00:00:00,Sandstorms,Low,Meal,1,No,Urban,27
0x7ebc,30/03/2022,11:55:00,12:10:00,Cloudy,High,Drinks,1,No,Metropolitian,21
0x3b8f,13/03/2022,18:50:00,19:00:00,Sandstorms,Medium,Snack,1,No,Metropolitian,26
0x3624,10/03/2022,22:45:00,22:50:00,Sunny,Low,Meal,0,No,Urban,38
0x7a99,15/03/2022,17:45:00,17:55:00,Cloudy,Medium,Meal,1,No,Metropolitian,19
0x5bb3,27/03/2022,20:25:00,20:40:00,Fog,Jam,Drinks,0,No,Metropolitian,36
0xb202,25/03/2022,19:15:00,19:25:00,Stormy,Jam,Meal,1,No,Metropolitian,41
0xdf54,11/02/2022,11:35:00,11:40:00,Cloudy,High,Drinks,1,No,Metropolitian,22
0xd75b,15/02/2022,19:25:00,19:35:00,Sunny,Jam,Meal,1,No,Metropolitian,22
0xb310,01/04/2022,17:55:00,18:05:00,Sandstorms,Medium,Drinks,1,No,Metropolitian,36
0x5652,23/03/2022,20:00:00,20:05:00,Sandstorms,Jam,Snack,1,No,Metropolitian,31
0x20f7,19/03/2022,13:50:00,13:55:00,Windy,High,Buffet,2,No,Metropolitian,42
0x84eb,24/03/2022,17:45:00,18:00:00,Fog,Medium,Buffet,1,No,Metropolitian,14
0x9f88,25/03/2022,22:35:00,22:50:00,Sandstorms,Low,Meal,0,No,Metropolitian,23
0x5015,11/03/2022,23:50:00,23:55:00,Cloudy,Low,Meal,1,No,Urban,18
0x99a7,07/03/2022,10:20:00,10:35:00,Stormy,Low,Buffet,0,No,Urban,13
0xd188,12/02/2022,19:20:00,19:25:00,Fog,Jam,Buffet,2,No,Metropolitian,39
0x6bb5,03/04/2022,22:45:00,22:50:00,Fog,Low,Snack,1,No,Metropolitian,29
0xbb0f,28/03/2022,13:40:00,13:55:00,Sandstorms,High,Drinks,1,No,Metropolitian,33
0x92be,05/04/2022,18:35:00,18:40:00,Windy,Medium,Meal,0,No,Metropolitian,27
0x7841,02/04/2022,22:40:00,22:45:00,Windy,Low,Drinks,1,No,Metropolitian,29
0x70cc,23/03/2022,23:55:00,00:10:00,Sandstorms,Low,Snack,0,No,Metropolitian,17
0x4aaa,13/03/2022,11:00:00,11:10:00,Sunny,Low,Meal,0,No,Urban,11
0x3735,24/03/2022,23:55:00,00:05:00,Sandstorms,Low,Drinks,1,No,Metropolitian,16
0x5054,01/03/2022,13:15:00,13:30:00,Sunny,High,Buffet,1,No,Metropolitian,43
0xb0dd,24/03/2022,10:35:00,10:40:00,Fog,Low,Snack,0,No,Urban,17
0x892e,11/03/2022,17:30:00,17:45:00,Fog,Medium,Buffet,1,No,Metropolitian,34
0xdeb5,12/02/2022,23:15:00,23:30:00,Stormy,Low,Snack,1,No,Metropolitian,26
0xd607,17/02/2022,16:20:00,16:35:00,Cloudy,Medium,Drinks,1,No,Urban,30
0x48e8,18/03/2022,19:10:00,19:25:00,Stormy,Jam,Drinks,1,No,Urban,19
0x7062,04/03/2022,23:50:00,00:00:00,Sandstorms,Low,Snack,1,No,Metropolitian,18
0x9fe8,12/03/2022,20:45:00,20:55:00,Windy,Jam,Drinks,2,No,Metropolitian,43
0x9ca4,04/04/2022,21:40:00,21:45:00,Sunny,Jam,Buffet,1,No,Metropolitian,31
0x4d05,04/04/2022,23:40:00,23:50:00,Stormy,Low,Snack,1,No,Metropolitian,24
0x67cd,13/03/2022,23:00:00,23:10:00,Windy,Low,Snack,1,No,Metropolitian,29
0x8cba,12/03/2022,18:40:00,18:50:00,Sandstorms,Medium,Snack,1,No,Metropolitian,26
0xab40,05/04/2022,23:20:00,23:35:00,Stormy,Low,Meal,1,No,Metropolitian,15
0x6507,18/03/2022,21:50:00,22:05:00,Stormy,Jam,Snack,1,Yes,Metropolitian,44
0x6950,31/03/2022,19:00:00,19:05:00,Stormy,Medium,Meal,0,No,Metropolitian,26
0xb034,16/03/2022,20:45:00,21:00:00,Fog,Jam,Buffet,2,No,Metropolitian,48
0x1038,25/03/2022,22:45:00,22:50:00,Sunny,Low,Snack,1,No,Urban,21
0xa0d2,06/04/2022,22:50:00,23:00:00,Stormy,Low,Drinks,1,No,Metropolitian,29
0x9948,14/03/2022,23:10:00,23:25:00,Fog,Low,Drinks,1,No,Metropolitian,44
0xa5e2,03/04/2022,14:00:00,14:05:00,Sandstorms,High,Drinks,1,No,Metropolitian,29
0xe128,17/02/2022,12:25:00,12:40:00,Sunny,High,Drinks,0,No,Urban,12
0x8ee2,11/03/2022,09:30:00,09:45:00,Fog,Low,Snack,0,No,Urban,13
0x8e5e,30/03/2022,16:45:00,16:55:00,Sunny,Medium,Drinks,1,No,Metropolitian,24
0xdc26,14/02/2022,21:45:00,22:00:00,Windy,Jam,Buffet,1,No,Metropolitian,35
0x1a4b,01/04/2022,16:20:00,16:35:00,Sunny,Medium,Drinks,0,No,Metropolitian,20
0xae67,07/03/2022,19:30:00,19:35:00,Windy,Jam,Snack,1,No,Metropolitian,25
0x97bc,07/03/2022,10:10:00,10:20:00,Windy,Low,Snack,0,No,Metropolitian,22
0x193d,06/03/2022,19:35:00,19:40:00,Sunny,Jam,Drinks,1,No,Metropolitian,24
0x8761,20/03/2022,19:30:00,19:45:00,Windy,Jam,Snack,1,No,Urban,38
